Source,Target,Type,Id,Label,timeset,Weight,coursename,edges,source_course_instructor,weights
E-Learning,Information Modeling,Undirected,50695,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Metadata in Theory & Practice,Undirected,50696,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Academic Librarianship,Undirected,50697,"['Information Organization', 'Teaching']",,2,E-Learning,"['Information Organization', 'Teaching']",Melissa Wong,2
E-Learning,Adm and Use Archival Materials,Undirected,50698,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Preserving Info Resources,Undirected,50699,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Issues Scholarly Communication,Undirected,50700,['Teaching'],,1,E-Learning,['Teaching'],Melissa Wong,1
E-Learning,Community Archives,Undirected,50701,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Data Mining,Undirected,50702,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Computers and Cultures,Undirected,50703,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,"Race, Gender & Info Technology",Undirected,50704,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Web Technologies & Techniques,Undirected,50705,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,FOUNDATIONS OF INFO Processing,Undirected,50706,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Introduction to Data Science,Undirected,50707,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Instruc Strat Tech Info Prof,Undirected,50708,"['Information Organization', 'Teaching']",,2,E-Learning,"['Information Organization', 'Teaching']",Melissa Wong,2
E-Learning,Museum Informatics,Undirected,50709,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Introduction to Databases,Undirected,50710,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Geographic Information Systems,Undirected,50713,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Entrepreneurial IT Design,Undirected,50714,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Social Media and Global Change,Undirected,50715,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Intro to Technology in LIS,Undirected,50716,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Info Org and Access,Undirected,50717,['Information Organization'],,1,E-Learning,['Information Organization'],Melissa Wong,1
E-Learning,Student Teaching Seminar,Undirected,50718,['Teaching'],,1,E-Learning,['Teaching'],Melissa Wong,1
Information Ethics,"Local, Regional, Global IS",Undirected,50719,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Methods for Data Science,Undirected,50720,['Analytics'],,1,Information Ethics,['Analytics'],Lori Kendall,1
Information Ethics,Progr Analytics & Data Process,Undirected,50721,['Analytics'],,1,Information Ethics,['Analytics'],Lori Kendall,1
Information Ethics,Qualitative Methods Research,Undirected,50722,['Analytics'],,1,Information Ethics,['Analytics'],Lori Kendall,1
Information Ethics,Information Sciences Practice,Undirected,50723,['Analytics'],,1,Information Ethics,['Analytics'],Lori Kendall,1
Information Ethics,Libraries Info and Society,Undirected,50724,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Bio Informatics Probs & Res,Undirected,50725,['Analytics'],,1,Information Ethics,['Analytics'],Lori Kendall,1
Information Ethics,Theory & Pract Data Cleaning,Undirected,50726,['Analytics'],,1,Information Ethics,['Analytics'],Lori Kendall,1
Information Ethics,"Data, Stat, Info",Undirected,50727,['Analytics'],,1,Information Ethics,['Analytics'],Lori Kendall,1
Information Ethics,Library Buildings,Undirected,50728,['Analytics'],,1,Information Ethics,['Analytics'],Lori Kendall,1
Information Ethics,Rare Book and Spec Colls,Undirected,50729,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Digital Preservation,Undirected,50730,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Data Mining,Undirected,50731,['Analytics'],,1,Information Ethics,['Analytics'],Lori Kendall,1
Information Ethics,Computers and Cultures,Undirected,50732,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,"Race, Gender & Info Technology",Undirected,50733,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Web Technologies & Techniques,Undirected,50734,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Museum Informatics,Undirected,50735,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Information Assurance,Undirected,50736,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Introduction to Databases,Undirected,50737,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Global Health Informatics,Undirected,50739,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Geographic Information Systems,Undirected,50740,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Entrepreneurial IT Design,Undirected,50741,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Social Media and Global Change,Undirected,50742,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Information Ethics,Intro to Technology in LIS,Undirected,50743,['Security'],,1,Information Ethics,['Security'],Lori Kendall,1
Genealogy and Library Service,"Local, Regional, Global IS",Undirected,50744,"['Social Aspects', 'LIS']",,2,Genealogy and Library Service,"['Social Aspects', 'LIS']",Nicole Miller,2
Genealogy and Library Service,Information Service Marketing,Undirected,50745,"['requiremnets research/user/consulting/synthesis', 'Social Aspects']",,2,Genealogy and Library Service,"['requiremnets research/user/consulting/synthesis', 'Social Aspects']",Nicole Miller,2
Genealogy and Library Service,Oral History,Undirected,50746,"['requiremnets research/user/consulting/synthesis', 'Social Aspects', 'Theory Based']",,3,Genealogy and Library Service,"['requiremnets research/user/consulting/synthesis', 'Social Aspects', 'Theory Based']",Nicole Miller,3
Genealogy and Library Service,Print Culture & Material Book,Undirected,50747,"['Media', 'Social Aspects']",,2,Genealogy and Library Service,"['Media', 'Social Aspects']",Nicole Miller,2
Genealogy and Library Service,Presv & Consv Spec Colls Care,Undirected,50748,"['LIS', 'Theory Based']",,2,Genealogy and Library Service,"['LIS', 'Theory Based']",Nicole Miller,2
Genealogy and Library Service,Pro Comm Lib & other Info Pro,Undirected,50749,['Social Aspects'],,1,Genealogy and Library Service,['Social Aspects'],Nicole Miller,1
Genealogy and Library Service,Progr Analytics & Data Process,Undirected,50750,['LIS'],,1,Genealogy and Library Service,['LIS'],Nicole Miller,1
Genealogy and Library Service,Qualitative Methods Research,Undirected,50751,['LIS'],,1,Genealogy and Library Service,['LIS'],Nicole Miller,1
Genealogy and Library Service,Self-Organizing Info Systems,Undirected,50752,['requiremnets research/user/consulting/synthesis'],,1,Genealogy and Library Service,['requiremnets research/user/consulting/synthesis'],Nicole Miller,1
Genealogy and Library Service,Text Mining,Undirected,50753,"['LIS', 'Theory Based']",,2,Genealogy and Library Service,"['LIS', 'Theory Based']",Nicole Miller,2
Genealogy and Library Service,Information Sciences Practice,Undirected,50754,['Social Aspects'],,1,Genealogy and Library Service,['Social Aspects'],Nicole Miller,1
Genealogy and Library Service,Libraries Info and Society,Undirected,50755,"['Social Aspects', 'LIS']",,2,Genealogy and Library Service,"['Social Aspects', 'LIS']",Nicole Miller,2
Genealogy and Library Service,Reference and Info Services,Undirected,50756,"['Media', 'LIS', 'Theory Based']",,3,Genealogy and Library Service,"['Media', 'LIS', 'Theory Based']",Nicole Miller,3
Genealogy and Library Service,Adm Mgt of Libs Info Centers,Undirected,50757,['Theory Based'],,1,Genealogy and Library Service,['Theory Based'],Nicole Miller,1
Genealogy and Library Service,Intr to Bibliographic Metadata,Undirected,50758,"['Media', 'requiremnets research/user/consulting/synthesis', 'Theory Based']",,3,Genealogy and Library Service,"['Media', 'requiremnets research/user/consulting/synthesis', 'Theory Based']",Nicole Miller,3
Genealogy and Library Service,Collection Development,Undirected,50759,['Media'],,1,Genealogy and Library Service,['Media'],Nicole Miller,1
Genealogy and Library Service,Media Literacy for Youth,Undirected,50760,"['Media', 'Social Aspects', 'LIS']",,3,Genealogy and Library Service,"['Media', 'Social Aspects', 'LIS']",Nicole Miller,3
Genealogy and Library Service,School Library Media CenterSummary,Undirected,50761,"['Social Aspects', 'Theory Based']",,2,Genealogy and Library Service,"['Social Aspects', 'Theory Based']",Nicole Miller,2
Genealogy and Library Service,Community Informatics,Undirected,50762,"['requiremnets research/user/consulting/synthesis', 'Social Aspects']",,2,Genealogy and Library Service,"['requiremnets research/user/consulting/synthesis', 'Social Aspects']",Nicole Miller,2
Genealogy and Library Service,Government Information,Undirected,50763,['LIS'],,1,Genealogy and Library Service,['LIS'],Nicole Miller,1
Genealogy and Library Service,"Literacy, Reading, and Readers",Undirected,50764,"['Social Aspects', 'LIS', 'Theory Based']",,3,Genealogy and Library Service,"['Social Aspects', 'LIS', 'Theory Based']",Nicole Miller,3
Genealogy and Library Service,Adult Popular Literature,Undirected,50765,"['requiremnets research/user/consulting/synthesis', 'Social Aspects', 'LIS', 'Theory Based', 'Media']",,5,Genealogy and Library Service,"['requiremnets research/user/consulting/synthesis', 'Social Aspects', 'LIS', 'Theory Based', 'Media']",Nicole Miller,5
Genealogy and Library Service,REEES Bibliog Research Methods,Undirected,50766,"['Social Aspects', 'LIS', 'Theory Based']",,3,Genealogy and Library Service,"['Social Aspects', 'LIS', 'Theory Based']",Nicole Miller,3
Genealogy and Library Service,Bio Informatics Probs & Res,Undirected,50767,"['LIS', 'Theory Based']",,2,Genealogy and Library Service,"['LIS', 'Theory Based']",Nicole Miller,2
Genealogy and Library Service,Music Libnship & Bibliography,Undirected,50768,['LIS'],,1,Genealogy and Library Service,['LIS'],Nicole Miller,1
Genealogy and Library Service,Theory & Pract Data Cleaning,Undirected,50769,['Social Aspects'],,1,Genealogy and Library Service,['Social Aspects'],Nicole Miller,1
Genealogy and Library Service,Information Consulting,Undirected,50770,['requiremnets research/user/consulting/synthesis'],,1,Genealogy and Library Service,['requiremnets research/user/consulting/synthesis'],Nicole Miller,1
Genealogy and Library Service,Applied Business Research,Undirected,50771,['requiremnets research/user/consulting/synthesis'],,1,Genealogy and Library Service,['requiremnets research/user/consulting/synthesis'],Nicole Miller,1
Genealogy and Library Service,"Data, Stat, Info",Undirected,50772,['requiremnets research/user/consulting/synthesis'],,1,Genealogy and Library Service,['requiremnets research/user/consulting/synthesis'],Nicole Miller,1
Genealogy and Library Service,Social Just Info Professions,Undirected,50773,['Social Aspects'],,1,Genealogy and Library Service,['Social Aspects'],Nicole Miller,1
Genealogy and Library Service,Info Srvcs Diverse Populations,Undirected,50774,"['Social Aspects', 'Theory Based']",,2,Genealogy and Library Service,"['Social Aspects', 'Theory Based']",Nicole Miller,2
Genealogy and Library Service,Library Buildings,Undirected,50775,['Theory Based'],,1,Genealogy and Library Service,['Theory Based'],Nicole Miller,1
Genealogy and Library Service,Network Analysis,Undirected,50776,"['Media', 'Social Aspects']",,2,Genealogy and Library Service,"['Media', 'Social Aspects']",Nicole Miller,2
Genealogy and Library Service,Digital Libraries,Undirected,50777,"['requiremnets research/user/consulting/synthesis', 'Social Aspects', 'Theory Based']",,3,Genealogy and Library Service,"['requiremnets research/user/consulting/synthesis', 'Social Aspects', 'Theory Based']",Nicole Miller,3
