,CourseName,Edges,Source,Source_Course_Instructor,Target,Weights
625,Community Informatics,['Information Organization'],Community Informatics,Kate Williams,"Race, Gender & Info Technology",1
626,Community Informatics,['Information Organization'],Community Informatics,Kate Williams, Instruc Strat Tech Info Prof,1
627,Community Informatics,"['Programming', 'Information Organization']",Community Informatics,Kate Williams, Introduction to Databases,2
628,Community Informatics,['Information Organization'],Community Informatics,Kate Williams,Introduction to Databases,1
629,Community Informatics,"['Tools', 'Information Organization']",Community Informatics,Kate Williams, Global Health Informatics,2
630,Community Informatics,"['Tools', 'Programming', 'Information Organization']",Community Informatics,Kate Williams,Entrepreneurial IT Design,3
631,Community Informatics,"['Tools', 'Programming', 'Information Organization', 'LIS']",Community Informatics,Kate Williams, Intro to Technology in LIS,4
632, Government Information,['LIS'], Government Information,Scott Matheson," Literacy, Reading, and Readers",1
633, Government Information,"['Information Organization', 'LIS']", Government Information,Scott Matheson, Adult Popular Literature,2
634, Government Information,['LIS'], Government Information,Scott Matheson, REEES Bibliog Research Methods,1
635, Government Information,"['Analytics', 'Information Organization', 'LIS']", Government Information,Scott Matheson, Bio Informatics Probs & Res,3
636, Government Information,['LIS'], Government Information,Scott Matheson, Music Libnship & Bibliography,1
637, Government Information,['Information Organization'], Government Information,Scott Matheson, Foundations of Data Curation,1
638, Government Information,['Analytics'], Government Information,Scott Matheson, Library Buildings,1
639, Government Information,['Tools'], Government Information,Scott Matheson, Digital Libraries,1
640, Government Information,['Information Organization'], Government Information,Scott Matheson, Metadata in Theory & Practice,1
641, Government Information,"['Information Organization', 'LIS']", Government Information,Scott Matheson, Academic Librarianship,2
642, Government Information,['LIS'], Government Information,Scott Matheson, Theological Librarianship,1
643, Government Information,['LIS'], Government Information,Scott Matheson, Rare Book and Spec Colls,1
644, Government Information,"['Information Organization', 'LIS']", Government Information,Scott Matheson, Adm and Use Archival Materials,2
645, Government Information,"['Information Organization', 'LIS']", Government Information,Scott Matheson, Preserving Info Resources,2
646, Government Information,['LIS'], Government Information,Scott Matheson, History and Foundations of LIS,1
647, Government Information,['LIS'], Government Information,Scott Matheson, Issues Scholarly Communication,1
648, Government Information,"['Tools', 'Programming']", Government Information,Scott Matheson, Business Analytics,2
649, Government Information,['Information Organization'], Government Information,Scott Matheson, Community Archives,1
650, Government Information,"['Analytics', 'Information Organization']", Government Information,Scott Matheson, Data Mining,2
651, Government Information,['Information Organization'], Government Information,Scott Matheson,Computers and Cultures,1
652, Government Information,['Information Organization'], Government Information,Scott Matheson,"Race, Gender & Info Technology",1
653, Government Information,['Information Organization'], Government Information,Scott Matheson, Instruc Strat Tech Info Prof,1
654, Government Information,"['Programming', 'Information Organization']", Government Information,Scott Matheson, Introduction to Databases,2
655, Government Information,['Information Organization'], Government Information,Scott Matheson,Introduction to Databases,1
656, Government Information,"['Tools', 'Information Organization']", Government Information,Scott Matheson, Global Health Informatics,2
657, Government Information,"['Tools', 'Programming', 'Information Organization']", Government Information,Scott Matheson,Entrepreneurial IT Design,3
658, Government Information,"['Tools', 'Programming', 'Information Organization', 'LIS']", Government Information,Scott Matheson, Intro to Technology in LIS,4
659," Literacy, Reading, and Readers","['requiremnets research/user/consulting/synthesis', 'Information Organization']"," Literacy, Reading, and Readers",Mikki Smith, Adult Popular Literature,2
660," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Bio Informatics Probs & Res,1
661," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Foundations of Data Curation,1
662," Literacy, Reading, and Readers",['requiremnets research/user/consulting/synthesis']," Literacy, Reading, and Readers",Mikki Smith,Applied Business Research,1
663," Literacy, Reading, and Readers",['requiremnets research/user/consulting/synthesis']," Literacy, Reading, and Readers",Mikki Smith, Digital Libraries,1
664," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Metadata in Theory & Practice,1
665," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Academic Librarianship,1
666," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Adm and Use Archival Materials,1
667," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Preserving Info Resources,1
668," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Community Archives,1
669," Literacy, Reading, and Readers",['requiremnets research/user/consulting/synthesis']," Literacy, Reading, and Readers",Mikki Smith, Comics: Advising Readers,1
670," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Data Mining,1
671," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith,Computers and Cultures,1
672," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith,"Race, Gender & Info Technology",1
673," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Instruc Strat Tech Info Prof,1
674," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Introduction to Databases,1
675," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith,Introduction to Databases,1
676," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Global Health Informatics,1
677," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith,Entrepreneurial IT Design,1
678," Literacy, Reading, and Readers",['Information Organization']," Literacy, Reading, and Readers",Mikki Smith, Intro to Technology in LIS,1
679, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Bio Informatics Probs & Res,1
680, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Foundations of Data Curation,1
681, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Metadata in Theory & Practice,1
682, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Academic Librarianship,1
683, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Adm and Use Archival Materials,1
684, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Preserving Info Resources,1
685, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Community Archives,1
686, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Data Mining,1
687, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner,Computers and Cultures,1
688, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner,"Race, Gender & Info Technology",1
689, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Instruc Strat Tech Info Prof,1
690, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Introduction to Databases,1
691, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner,Introduction to Databases,1
692, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Global Health Informatics,1
693, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner,Entrepreneurial IT Design,1
694, Adult Popular Literature,['Information Organization'], Adult Popular Literature,Mary Wilkes (Althea Llewellyn) Towner, Intro to Technology in LIS,1
695, REEES Bibliog Research Methods,"['LIS', 'Theory Based']", REEES Bibliog Research Methods,Kit Condill, Bio Informatics Probs & Res,2
696, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Music Libnship & Bibliography,1
697, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Info Srvcs Diverse Populations,1
698, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Library Buildings,1
699, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Digital Libraries,1
700, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Metadata in Theory & Practice,1
701, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Academic Librarianship,1
702, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Theological Librarianship,1
703, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Rare Book and Spec Colls,1
704, REEES Bibliog Research Methods,"['LIS', 'Theory Based']", REEES Bibliog Research Methods,Kit Condill, Adm and Use Archival Materials,2
705, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Preserving Info Resources,1
706, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, History and Foundations of LIS,1
707, REEES Bibliog Research Methods,['LIS'], REEES Bibliog Research Methods,Kit Condill, Issues Scholarly Communication,1
708, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill," Bookbinding: Hist, Princ, Prac",1
709, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Community Archives,1
710, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Comics: Advising Readers,1
711, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Digital Humanities,1
712, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill,Computers and Cultures,1
713, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill,"Race, Gender & Info Technology",1
714, REEES Bibliog Research Methods,['Theory Based'], REEES Bibliog Research Methods,Kit Condill, Global Health Informatics,1
715, REEES Bibliog Research Methods,"['LIS', 'Theory Based']", REEES Bibliog Research Methods,Kit Condill, Intro to Technology in LIS,2
716, Bio Informatics Probs & Res,['Practical Training'], Bio Informatics Probs & Res,Les Gasser, Library Buildings,1
717, Bio Informatics Probs & Res,['Practical Training'], Bio Informatics Probs & Res,Les Gasser, Academic Librarianship,1
718, Bio Informatics Probs & Res,['Practical Training'], Bio Informatics Probs & Res,Les Gasser, Adm and Use Archival Materials,1
719, Bio Informatics Probs & Res,['Practical Training'], Bio Informatics Probs & Res,Les Gasser," Bookbinding: Hist, Princ, Prac",1
720, Bio Informatics Probs & Res,['Practical Training'], Bio Informatics Probs & Res,Les Gasser, Digital Humanities,1
721, Music Libnship & Bibliography,['Information Organization'], Music Libnship & Bibliography,Kirstin Dougan, Foundations of Data Curation,1
722, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Social Just Info Professions,1
723, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Info Srvcs Diverse Populations,1
724, Music Libnship & Bibliography,['Analytics'], Music Libnship & Bibliography,Kirstin Dougan, Library Buildings,1
725, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Network Analysis,1
726, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Digital Libraries,1
727, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan, Metadata in Theory & Practice,2
728, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan, Academic Librarianship,2
729, Music Libnship & Bibliography,['Information Organization'], Music Libnship & Bibliography,Kirstin Dougan, Adm and Use Archival Materials,1
730, Music Libnship & Bibliography,['Information Organization'], Music Libnship & Bibliography,Kirstin Dougan, Preserving Info Resources,1
731, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Issues Scholarly Communication,1
732, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan," Bookbinding: Hist, Princ, Prac",1
733, Music Libnship & Bibliography,"['Social Aspects', 'Information Organization']", Music Libnship & Bibliography,Kirstin Dougan, Community Archives,2
734, Music Libnship & Bibliography,['Social Aspects'], Music Libnship & Bibliography,Kirstin Dougan, Comics: Advising Readers,1
